part_id,word,chimpanzee,jelly_fish,autonomous_car,virus,human,robot,rock,artificial_intelligence,god,computer
5521547.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0
5521547.0,artificial_intelligence,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0
5521547.0,god,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
5521547.0,computer,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,
5521561.0,chimpanzee,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5521561.0,jelly_fish,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
5521561.0,autonomous_car,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5521561.0,virus,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
5521561.0,human,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0
5521561.0,robot,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,1.0,1.0
5521561.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521561.0,artificial_intelligence,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0
5521561.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5521561.0,computer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,
5521566.0,chimpanzee,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
5521566.0,jelly_fish,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
5521566.0,autonomous_car,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5521566.0,virus,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0
5521566.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
5521566.0,robot,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0
5521566.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521566.0,artificial_intelligence,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0
5521566.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5521566.0,computer,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,
5521554.0,chimpanzee,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5521554.0,jelly_fish,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
5521554.0,autonomous_car,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0
5521554.0,virus,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0
5521554.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
5521554.0,robot,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0
5521554.0,rock,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0
5521554.0,artificial_intelligence,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
5521554.0,god,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0
5521554.0,computer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
5521548.0,chimpanzee,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5521548.0,jelly_fish,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5521548.0,autonomous_car,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5521548.0,virus,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0
5521548.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
5521548.0,robot,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0
5521548.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521548.0,artificial_intelligence,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,1.0
5521548.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5521548.0,computer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
5521570.0,chimpanzee,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5521570.0,jelly_fish,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5521570.0,autonomous_car,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5521570.0,virus,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0
5521570.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0
5521570.0,robot,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0
5521570.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521570.0,artificial_intelligence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0
5521570.0,god,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0
5521570.0,computer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
5521560.0,chimpanzee,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
5521560.0,jelly_fish,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5521560.0,autonomous_car,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0
5521560.0,virus,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0
5521560.0,human,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
5521560.0,robot,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0
5521560.0,rock,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0
5521560.0,artificial_intelligence,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0
5521560.0,god,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0
5521560.0,computer,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5521568.0,chimpanzee,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5521568.0,jelly_fish,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
5521568.0,autonomous_car,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0
5521568.0,virus,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0
5521568.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
5521568.0,robot,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,0.0
5521568.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521568.0,artificial_intelligence,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0
5521568.0,god,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0
5521568.0,computer,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
5521573.0,chimpanzee,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5521573.0,jelly_fish,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5521573.0,autonomous_car,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5521573.0,virus,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0
5521573.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
5521573.0,robot,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0
5521573.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0
5521573.0,artificial_intelligence,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0
5521573.0,god,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0
5521573.0,computer,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
5521577.0,chimpanzee,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
5521577.0,jelly_fish,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5521577.0,autonomous_car,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5521577.0,virus,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0
5521577.0,human,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0
5521577.0,robot,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,1.0
5521577.0,rock,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0
5521577.0,artificial_intelligence,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0
5521577.0,god,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
5521577.0,computer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
5521578.0,chimpanzee,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
5521578.0,jelly_fish,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5521578.0,autonomous_car,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0
5521578.0,virus,1.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0
5521578.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
5521578.0,robot,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0
5521578.0,rock,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0
5521578.0,artificial_intelligence,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0
5521578.0,god,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0
5521578.0,computer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
5521585.0,chimpanzee,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5521585.0,jelly_fish,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5521585.0,autonomous_car,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5521585.0,virus,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0
5521585.0,human,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
5521585.0,robot,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5521585.0,rock,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521585.0,artificial_intelligence,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0
5521585.0,god,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
5521585.0,computer,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,
5521582.0,chimpanzee,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5521582.0,jelly_fish,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5521582.0,autonomous_car,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5521582.0,virus,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0
5521582.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0
5521582.0,robot,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,1.0,0.0
5521582.0,rock,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521582.0,artificial_intelligence,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0
5521582.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5521582.0,computer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
5521587.0,chimpanzee,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
5521587.0,jelly_fish,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
5521587.0,autonomous_car,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5521587.0,virus,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0
5521587.0,human,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,1.0
5521587.0,robot,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0
5521587.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521587.0,artificial_intelligence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
5521587.0,god,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,1.0
5521587.0,computer,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
5521584.0,chimpanzee,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5521584.0,jelly_fish,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5521584.0,autonomous_car,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5521584.0,virus,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0
5521584.0,human,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
5521584.0,robot,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0
5521584.0,rock,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,1.0
5521584.0,artificial_intelligence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
5521584.0,god,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0
5521584.0,computer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
5521592.0,chimpanzee,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5521592.0,jelly_fish,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5521592.0,autonomous_car,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5521592.0,virus,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0
5521592.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
5521592.0,robot,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0
5521592.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521592.0,artificial_intelligence,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,0.0
5521592.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5521592.0,computer,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
5521591.0,chimpanzee,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5521591.0,jelly_fish,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5521591.0,autonomous_car,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5521591.0,virus,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
5521591.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
5521591.0,robot,1.0,1.0,0.0,1.0,1.0,,0.0,1.0,1.0,0.0
5521591.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521591.0,artificial_intelligence,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0
5521591.0,god,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0
5521591.0,computer,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,
5521597.0,chimpanzee,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5521597.0,jelly_fish,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5521597.0,autonomous_car,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5521597.0,virus,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
5521597.0,human,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0
5521597.0,robot,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,1.0,1.0
5521597.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521597.0,artificial_intelligence,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0
5521597.0,god,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0
5521597.0,computer,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,
5521598.0,chimpanzee,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
5521598.0,jelly_fish,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5521598.0,autonomous_car,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0
5521598.0,virus,1.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0
5521598.0,human,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,1.0
5521598.0,robot,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0
5521598.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521598.0,artificial_intelligence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0
5521598.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5521598.0,computer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
5521603.0,chimpanzee,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5521603.0,jelly_fish,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5521603.0,autonomous_car,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0
5521603.0,virus,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0
5521603.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
5521603.0,robot,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0
5521603.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521603.0,artificial_intelligence,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0
5521603.0,god,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0
5521603.0,computer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5521601.0,chimpanzee,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
5521601.0,jelly_fish,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
5521601.0,autonomous_car,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5521601.0,virus,1.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0
5521601.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0
5521601.0,robot,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,1.0
5521601.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521601.0,artificial_intelligence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
5521601.0,god,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,0.0
5521601.0,computer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,
5521600.0,chimpanzee,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5521600.0,jelly_fish,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5521600.0,autonomous_car,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5521600.0,virus,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0
5521600.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
5521600.0,robot,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,1.0,1.0
5521600.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521600.0,artificial_intelligence,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.0
5521600.0,god,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0
5521600.0,computer,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
5521608.0,chimpanzee,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5521608.0,jelly_fish,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5521608.0,autonomous_car,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5521608.0,virus,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0
5521608.0,human,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
5521608.0,robot,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,0.0
5521608.0,rock,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5521608.0,artificial_intelligence,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0
5521608.0,god,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0
5521608.0,computer,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,
5521604.0,chimpanzee,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
