part_id,words,reaction_time,words_left,words_right,left_score,right_score,left_score_binary,right_score_binary,sense_response
6305771.0,3,5889.100000023842,jelly_fish,computer,3,-3,1,0,
6305771.0,4,3966.2000000178814,virus,rock,3,-3,1,0,
6305771.0,5,7801.399999976158,human,rock,3,-3,1,0,
6305771.0,6,6456.199999988079,artificial_intelligence,human,-2,2,0,1,
6305771.0,7,13381.19999998808,rock,autonomous_car,-3,3,0,1,
6305771.0,8,9253.899999976158,artificial_intelligence,god,3,-3,1,0,
6305771.0,9,6607.09999999404,chimpanzee,robot,3,-3,1,0,
6305771.0,10,6229.299999982119,jelly_fish,autonomous_car,3,-3,1,0,
6305771.0,11,4115.800000011921,artificial_intelligence,computer,3,-3,1,0,
6305771.0,12,8320.59999999404,autonomous_car,computer,-1,1,0,1,
6305771.0,13,3986.199999988079,chimpanzee,virus,-3,3,0,1,
6305771.0,14,3750.699999988079,robot,artificial_intelligence,-3,3,0,1,
6305771.0,15,13495.70000001788,god,autonomous_car,-3,3,0,1,
6305771.0,16,4246.699999988079,chimpanzee,autonomous_car,3,-3,1,0,
6305771.0,17,3432.5999999940395,human,god,3,-3,1,0,
6305771.0,18,6688.299999982119,virus,artificial_intelligence,3,-3,1,0,
6305771.0,19,3955.59999999404,robot,autonomous_car,1,-1,1,0,
6305771.0,20,3192.2999999821186,jelly_fish,virus,-3,3,0,1,
6305771.0,21,5795.0,god,computer,1,-1,1,0,
6305771.0,22,3153.399999976158,virus,robot,3,-3,1,0,
6305771.0,23,3796.199999988079,god,rock,3,-3,1,0,
6305771.0,24,3719.59999999404,chimpanzee,god,3,-3,1,0,
6305771.0,25,6990.800000011921,artificial_intelligence,rock,3,-3,1,0,
6305771.0,26,4522.0,virus,autonomous_car,3,-3,1,0,
6305771.0,27,3326.5,robot,god,1,-1,1,0,
6305771.0,28,3014.300000011921,jelly_fish,rock,3,-3,1,0,
6305771.0,29,2287.4000000059605,human,computer,3,-3,1,0,
6305771.0,30,5143.59999999404,robot,computer,-3,3,0,1,
6305771.0,31,4200.699999988079,jelly_fish,god,3,-3,1,0,
6305771.0,32,5427.09999999404,rock,computer,-1,1,0,1,
6305771.0,33,2633.7999999821186,virus,god,3,-3,1,0,
6305771.0,34,4048.300000011921,jelly_fish,robot,3,-3,1,0,
6305771.0,35,7794.90000000596,robot,rock,1,-1,1,0,
6305771.0,36,2497.0,jelly_fish,human,-3,3,0,1,
6305771.0,37,3256.5,artificial_intelligence,autonomous_car,3,-3,1,0,
6305771.0,38,5743.0,chimpanzee,artificial_intelligence,3,-3,1,0,
6305771.0,39,2177.699999988079,virus,computer,3,-3,1,0,
6305771.0,40,3446.800000011921,human,autonomous_car,3,-3,1,0,
6305771.0,41,10636.09999999404,chimpanzee,jelly_fish,2,-2,1,0,
6305771.0,42,2865.199999988079,robot,human,-3,3,0,1,
6305771.0,43,2829.0,chimpanzee,computer,3,-3,1,0,
6305771.0,44,11641.59999999404,jelly_fish,artificial_intelligence,-3,3,0,1,
6305779.0,0,13001.300000190737,chimpanzee,jelly_fish,3,-3,1,0,
6305779.0,1,4232.5,jelly_fish,human,-3,3,0,1,
6305779.0,2,3188.3999996185303,chimpanzee,human,-3,3,0,1,
6305779.0,3,16619.10000038147,artificial_intelligence,human,-1,1,0,1,
6305779.0,4,4159.39999961853,jelly_fish,rock,3,-3,1,0,
6305779.0,5,9871.199999809263,robot,computer,1,-1,1,0,
6305779.0,6,3228.699999809265,chimpanzee,god,3,-3,1,0,
6305779.0,7,4378.0,rock,autonomous_car,-3,3,0,1,
6305779.0,8,2889.199999809265,artificial_intelligence,god,3,-3,1,0,
6305779.0,9,3380.300000190735,chimpanzee,artificial_intelligence,-1,1,0,1,
6305779.0,10,3478.2999997138977,virus,rock,3,-3,1,0,
6305779.0,11,2548.5,virus,god,3,-3,1,0,
6305779.0,12,2742.199999809265,jelly_fish,virus,-3,3,0,1,
6305779.0,13,2951.9000000953674,god,rock,-3,3,0,1,
6305779.0,14,2781.599999904633,robot,god,3,-3,1,0,
6305779.0,15,2196.7999997138977,rock,computer,-3,3,0,1,
6305779.0,16,2618.7999997138977,human,autonomous_car,3,-3,1,0,
6305779.0,17,3293.800000190735,jelly_fish,god,3,-3,1,0,
6305779.0,18,4327.10000038147,robot,autonomous_car,1,-1,1,0,
6305779.0,19,2337.5,artificial_intelligence,rock,3,-3,1,0,
6305779.0,20,2367.5,human,rock,3,-3,1,0,
6305779.0,21,2344.7000002861023,chimpanzee,rock,3,-3,1,0,
6305779.0,22,2801.9000000953674,chimpanzee,computer,1,-1,1,0,
6305779.0,23,3726.900000095368,robot,artificial_intelligence,-1,1,0,1,
6305779.0,24,2805.2999997138977,robot,rock,3,-3,1,0,
6305779.0,25,4087.199999809265,jelly_fish,autonomous_car,-2,2,0,1,
6305779.0,26,2420.800000190735,robot,human,-3,3,0,1,
6305779.0,27,2207.7000002861023,human,god,3,-3,1,0,
6305779.0,28,2944.300000190735,god,autonomous_car,-3,3,0,1,
6305779.0,29,2799.699999809265,jelly_fish,robot,-1,1,0,1,
6305779.0,30,2355.0,chimpanzee,robot,3,-3,1,0,
6305779.0,31,2238.4000000953674,god,computer,-3,3,0,1,
6305779.0,32,3057.5,jelly_fish,computer,-2,2,0,1,
6305779.0,33,3476.800000190735,virus,robot,-2,2,0,1,
6305779.0,34,4082.900000095368,virus,autonomous_car,-1,1,0,1,
6305779.0,35,2577.2000002861023,artificial_intelligence,computer,1,-1,1,0,
6305779.0,36,2345.099999904633,virus,computer,-1,1,0,1,
6305779.0,37,2521.099999904633,virus,artificial_intelligence,-1,1,0,1,
6305779.0,38,4040.400000095368,chimpanzee,autonomous_car,2,-2,1,0,
6305779.0,39,2779.9000000953674,autonomous_car,computer,-1,1,0,1,
6305779.0,40,4364.200000286102,chimpanzee,virus,2,-2,1,0,
