part_id,word,jelly_fish,artificial_intelligence,god,virus,human,chimpanzee,robot,rock,autonomous_car,computer
6305858.0,chimpanzee,,,,,,,,,,
6305858.0,robot,,,,,,,,,,
6305858.0,rock,,,,,,,,,,
6305858.0,autonomous_car,,,,,,,,,,
6305858.0,computer,,,,,,,,,,
6305861.0,jelly_fish,,,,,,,,,,
6305861.0,artificial_intelligence,,,,,,,,,,
6305861.0,god,,,,,,,,,,
6305861.0,virus,,,,,,,,,,
6305861.0,human,,,,,,,,,,
6305861.0,chimpanzee,,,,,,,,,,
6305861.0,robot,,,,,,,,,,
6305861.0,rock,,,,,,,,,,
6305861.0,autonomous_car,,,,,,,,,,
6305861.0,computer,,,,,,,,,,
6305865.0,jelly_fish,,,,,,,,,,
6305865.0,artificial_intelligence,,,,,,,,,,
6305865.0,god,,,,,,,,,,
6305865.0,virus,,,,,,,,,,
6305865.0,human,,,,,,,,,,
6305865.0,chimpanzee,,,,,,,,,,
6305865.0,robot,,,,,,,,,,
6305865.0,rock,,,,,,,,,,
6305865.0,autonomous_car,,,,,,,,,,
6305865.0,computer,,,,,,,,,,
6305867.0,jelly_fish,,,,,,,,,,
6305867.0,artificial_intelligence,,,,,,,,,,
6305867.0,god,,,,,,,,,,
6305867.0,virus,,,,,,,,,,
6305867.0,human,,,,,,,,,,
6305867.0,chimpanzee,,,,,,,,,,
6305867.0,robot,,,,,,,,,,
6305867.0,rock,,,,,,,,,,
6305867.0,autonomous_car,,,,,,,,,,
6305867.0,computer,,,,,,,,,,
6305876.0,jelly_fish,,,,,,,,,,
6305876.0,artificial_intelligence,,,,,,,,,,
6305876.0,god,,,,,,,,,,
6305876.0,virus,,,,,,,,,,
6305876.0,human,,,,,,,,,,
6305876.0,chimpanzee,,,,,,,,,,
6305876.0,robot,,,,,,,,,,
6305876.0,rock,,,,,,,,,,
6305876.0,autonomous_car,,,,,,,,,,
6305876.0,computer,,,,,,,,,,
6305877.0,jelly_fish,,,,,,,,,,
6305877.0,artificial_intelligence,,,,,,,,,,
6305877.0,god,,,,,,,,,,
6305877.0,virus,,,,,,,,,,
