Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1642616432338,19/01/2022 18:20:32,1642617013371,0,19/01/2022 18:30:13,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1536x746,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616456654,19/01/2022 18:20:56,1642617037709,0,19/01/2022 18:30:37,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,Sex,Male
3,1642616456747,19/01/2022 18:20:56,1642617037711,0,19/01/2022 18:30:37,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,Sex-quantised,2
4,1642616456747,19/01/2022 18:20:56,1642617037712,0,19/01/2022 18:30:37,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,Sex-text,
5,1642616456747,19/01/2022 18:20:56,1642617037712,0,19/01/2022 18:30:37,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,age,21
6,1642616456747,19/01/2022 18:20:56,1642617037712,0,19/01/2022 18:30:37,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616456747,19/01/2022 18:20:56,1642617037712,0,19/01/2022 18:30:37,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,academic-quantised,4
8,1642616456747,19/01/2022 18:20:56,1642617037712,0,19/01/2022 18:30:37,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,revenue,Less that $10 000
9,1642616456747,19/01/2022 18:20:56,1642617037712,0,19/01/2022 18:30:37,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,revenue-quantised,1
10,1642616456747,19/01/2022 18:20:56,1642617037713,0,19/01/2022 18:30:37,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,politics,35
11,1642616456747,19/01/2022 18:20:56,1642617037713,0,19/01/2022 18:30:37,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,religiosity,52
12,1642616456747,19/01/2022 18:20:56,1642617037713,0,19/01/2022 18:30:37,70408,19,questionnaire-sgay,,18653369,614b53c4e3ff9739cc026895,5521541,,complete,,61e8553766a65b937aad22e4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,END QUESTIONNAIRE,24342
1,1642616497942,19/01/2022 18:21:37,1642616691109,0,19/01/2022 18:24:51,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1366x625,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616512012,19/01/2022 18:21:52,1642616705252,0,19/01/2022 18:25:05,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex,Male
3,1642616512160,19/01/2022 18:21:52,1642616705254,0,19/01/2022 18:25:05,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex-quantised,2
4,1642616512160,19/01/2022 18:21:52,1642616705254,0,19/01/2022 18:25:05,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex-text,
5,1642616512160,19/01/2022 18:21:52,1642616705254,0,19/01/2022 18:25:05,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,age,29
6,1642616512160,19/01/2022 18:21:52,1642616705255,0,19/01/2022 18:25:05,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616512160,19/01/2022 18:21:52,1642616705255,0,19/01/2022 18:25:05,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,academic-quantised,4
8,1642616512160,19/01/2022 18:21:52,1642616705256,0,19/01/2022 18:25:05,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,revenue,$20 000 - $29 999
9,1642616512160,19/01/2022 18:21:52,1642616705256,0,19/01/2022 18:25:05,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,revenue-quantised,3
10,1642616512160,19/01/2022 18:21:52,1642616705256,0,19/01/2022 18:25:05,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,politics,34
11,1642616512160,19/01/2022 18:21:52,1642616705257,0,19/01/2022 18:25:05,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,religiosity,28
12,1642616512160,19/01/2022 18:21:52,1642616705257,0,19/01/2022 18:25:05,70408,19,questionnaire-sgay,,18653401,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,END QUESTIONNAIRE,14148
1,1642616498286,19/01/2022 18:21:38,1642616497977,-5,19/01/2022 13:21:37,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616522607,19/01/2022 18:22:02,1642616522331,-5,19/01/2022 13:22:02,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,Sex,Female
3,1642616522732,19/01/2022 18:22:02,1642616522334,-5,19/01/2022 13:22:02,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,Sex-quantised,1
4,1642616522732,19/01/2022 18:22:02,1642616522334,-5,19/01/2022 13:22:02,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,Sex-text,
5,1642616522732,19/01/2022 18:22:02,1642616522334,-5,19/01/2022 13:22:02,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,age,23
6,1642616522732,19/01/2022 18:22:02,1642616522334,-5,19/01/2022 13:22:02,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,academic,Some college but no degree
7,1642616522732,19/01/2022 18:22:02,1642616522335,-5,19/01/2022 13:22:02,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,academic-quantised,3
8,1642616522732,19/01/2022 18:22:02,1642616522335,-5,19/01/2022 13:22:02,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,revenue,$30 000 - $49 999
9,1642616522732,19/01/2022 18:22:02,1642616522335,-5,19/01/2022 13:22:02,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,revenue-quantised,4
10,1642616522732,19/01/2022 18:22:02,1642616522335,-5,19/01/2022 13:22:02,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,politics,28
11,1642616522732,19/01/2022 18:22:02,1642616522335,-5,19/01/2022 13:22:02,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,religiosity,26
12,1642616522732,19/01/2022 18:22:02,1642616522335,-5,19/01/2022 13:22:02,70408,19,questionnaire-sgay,,18653402,61088dc29d639b015d4cd918,5521563,,complete,,61e85576c0cdea440a1dca38,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1378x716,,Demographics,5,No,END QUESTIONNAIRE,24358
1,1642616529880,19/01/2022 18:22:09,1642616529597,-6,19/01/2022 12:22:09,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1920x967,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616567062,19/01/2022 18:22:47,1642616566847,-6,19/01/2022 12:22:46,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1903x967,,Demographics,5,No,Sex,Male
3,1642616567250,19/01/2022 18:22:47,1642616566848,-6,19/01/2022 12:22:46,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1903x967,,Demographics,5,No,Sex-quantised,2
4,1642616567250,19/01/2022 18:22:47,1642616566848,-6,19/01/2022 12:22:46,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1903x967,,Demographics,5,No,Sex-text,
5,1642616567250,19/01/2022 18:22:47,1642616566849,-6,19/01/2022 12:22:46,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1903x967,,Demographics,5,No,age,33
6,1642616567250,19/01/2022 18:22:47,1642616566849,-6,19/01/2022 12:22:46,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1903x967,,Demographics,5,No,academic,Master's degree (5+)
7,1642616567250,19/01/2022 18:22:47,1642616566849,-6,19/01/2022 12:22:46,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1903x967,,Demographics,5,No,academic-quantised,5
8,1642616567250,19/01/2022 18:22:47,1642616566849,-6,19/01/2022 12:22:46,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1903x967,,Demographics,5,No,revenue,$30 000 - $49 999
9,1642616567250,19/01/2022 18:22:47,1642616566849,-6,19/01/2022 12:22:46,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1903x967,,Demographics,5,No,revenue-quantised,4
10,1642616567250,19/01/2022 18:22:47,1642616566849,-6,19/01/2022 12:22:46,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1903x967,,Demographics,5,No,politics,53
11,1642616567250,19/01/2022 18:22:47,1642616566849,-6,19/01/2022 12:22:46,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1903x967,,Demographics,5,No,religiosity,2
12,1642616567250,19/01/2022 18:22:47,1642616566849,-6,19/01/2022 12:22:46,70408,19,questionnaire-sgay,,18653423,6175b756491e339b289ca959,5521551,,complete,,61e8555d40c3a71520b545f7,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1920x1080,1903x967,,Demographics,5,No,END QUESTIONNAIRE,37252
1,1642616533674,19/01/2022 18:22:13,1642616532391,0,19/01/2022 18:22:12,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1024x657,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616551411,19/01/2022 18:22:31,1642616550174,0,19/01/2022 18:22:30,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Demographics,5,No,Sex,Male
3,1642616551474,19/01/2022 18:22:31,1642616550178,0,19/01/2022 18:22:30,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Demographics,5,No,Sex-quantised,2
4,1642616551474,19/01/2022 18:22:31,1642616550178,0,19/01/2022 18:22:30,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Demographics,5,No,Sex-text,
5,1642616551474,19/01/2022 18:22:31,1642616550178,0,19/01/2022 18:22:30,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Demographics,5,No,age,36
6,1642616551474,19/01/2022 18:22:31,1642616550178,0,19/01/2022 18:22:30,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616551474,19/01/2022 18:22:31,1642616550179,0,19/01/2022 18:22:30,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Demographics,5,No,academic-quantised,4
8,1642616551474,19/01/2022 18:22:31,1642616550179,0,19/01/2022 18:22:30,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Demographics,5,No,revenue,$70 000 - $99 999
9,1642616551474,19/01/2022 18:22:31,1642616550180,0,19/01/2022 18:22:30,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Demographics,5,No,revenue-quantised,6
10,1642616551474,19/01/2022 18:22:31,1642616550180,0,19/01/2022 18:22:30,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Demographics,5,No,politics,28
11,1642616551474,19/01/2022 18:22:31,1642616550180,0,19/01/2022 18:22:30,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Demographics,5,No,religiosity,50
12,1642616551474,19/01/2022 18:22:31,1642616550181,0,19/01/2022 18:22:30,70408,19,questionnaire-sgay,,18653425,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Demographics,5,No,END QUESTIONNAIRE,17790
1,1642616551195,19/01/2022 18:22:31,1642616549396,0,19/01/2022 18:22:29,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1536x726,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616583343,19/01/2022 18:23:03,1642616581614,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x726,,Demographics,5,No,Sex,Male
3,1642616583489,19/01/2022 18:23:03,1642616581619,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x726,,Demographics,5,No,Sex-quantised,2
4,1642616583489,19/01/2022 18:23:03,1642616581619,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x726,,Demographics,5,No,Sex-text,
5,1642616583489,19/01/2022 18:23:03,1642616581619,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x726,,Demographics,5,No,age,21
6,1642616583489,19/01/2022 18:23:03,1642616581620,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x726,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616583489,19/01/2022 18:23:03,1642616581620,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x726,,Demographics,5,No,academic-quantised,4
8,1642616583489,19/01/2022 18:23:03,1642616581621,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x726,,Demographics,5,No,revenue,Less that $10 000
9,1642616583489,19/01/2022 18:23:03,1642616581622,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x726,,Demographics,5,No,revenue-quantised,1
10,1642616583489,19/01/2022 18:23:03,1642616581622,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x726,,Demographics,5,No,politics,42
11,1642616583489,19/01/2022 18:23:03,1642616581623,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x726,,Demographics,5,No,religiosity,14
12,1642616583489,19/01/2022 18:23:03,1642616581623,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653438,601f3d6a08d6ec47b04ca28a,5521568,,complete,,61e8558affccd08026aa7c46,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x726,,Demographics,5,No,END QUESTIONNAIRE,32227
1,1642616565670,19/01/2022 18:22:45,1642616565404,-6,19/01/2022 12:22:45,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616579520,19/01/2022 18:22:59,1642616579321,-6,19/01/2022 12:22:59,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,Sex,Male
3,1642616579707,19/01/2022 18:22:59,1642616579323,-6,19/01/2022 12:22:59,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,Sex-quantised,2
4,1642616579707,19/01/2022 18:22:59,1642616579323,-6,19/01/2022 12:22:59,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,Sex-text,
5,1642616579707,19/01/2022 18:22:59,1642616579324,-6,19/01/2022 12:22:59,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,age,21
6,1642616579707,19/01/2022 18:22:59,1642616579324,-6,19/01/2022 12:22:59,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616579707,19/01/2022 18:22:59,1642616579324,-6,19/01/2022 12:22:59,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,academic-quantised,4
8,1642616579707,19/01/2022 18:22:59,1642616579324,-6,19/01/2022 12:22:59,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,revenue,Less that $10 000
9,1642616579707,19/01/2022 18:22:59,1642616579324,-6,19/01/2022 12:22:59,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,revenue-quantised,1
10,1642616579707,19/01/2022 18:22:59,1642616579324,-6,19/01/2022 12:22:59,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,politics,16
11,1642616579707,19/01/2022 18:22:59,1642616579325,-6,19/01/2022 12:22:59,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,religiosity,27
