Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1642616284017,19/01/2022 18:18:04,1642616283889,-5,19/01/2022 13:18:03,70408,19,questionnaire-hy6v,,18653259,60ff113dd2eee15e8f4dfeee,5521591,,complete,,61e855d114c4bf384c9ac788,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1269x690,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616309347,19/01/2022 18:18:29,1642616309246,-5,19/01/2022 13:18:29,70408,19,questionnaire-hy6v,,18653259,60ff113dd2eee15e8f4dfeee,5521591,,complete,,61e855d114c4bf384c9ac788,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1269x690,,Consent form,3,No,ConsentFlag,1
3,1642616309457,19/01/2022 18:18:29,1642616309248,-5,19/01/2022 13:18:29,70408,19,questionnaire-hy6v,,18653259,60ff113dd2eee15e8f4dfeee,5521591,,complete,,61e855d114c4bf384c9ac788,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1269x690,,Consent form,3,No,END QUESTIONNAIRE,25359
1,1642616291739,19/01/2022 18:18:11,1642616291653,2,19/01/2022 20:18:11,70408,19,questionnaire-hy6v,,18653267,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1536x754,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616308161,19/01/2022 18:18:28,1642616308135,2,19/01/2022 20:18:28,70408,19,questionnaire-hy6v,,18653267,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Consent form,3,No,ConsentFlag,1
3,1642616308252,19/01/2022 18:18:28,1642616308138,2,19/01/2022 20:18:28,70408,19,questionnaire-hy6v,,18653267,5fb4f660e7d1522e042020df,5521592,,complete,,61e8556358eb74e10ef700ed,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Consent form,3,No,END QUESTIONNAIRE,16485
1,1642616292786,19/01/2022 18:18:12,1642616285823,1,19/01/2022 19:18:05,70408,19,questionnaire-hy6v,,18653268,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1920x937,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616537550,19/01/2022 18:22:17,1642616530573,1,19/01/2022 19:22:10,70408,19,questionnaire-hy6v,,18653268,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1920x937,,Consent form,3,No,BEGIN QUESTIONNAIRE,
3,1642616556159,19/01/2022 18:22:36,1642616549029,1,19/01/2022 19:22:29,70408,19,questionnaire-hy6v,,18653268,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Consent form,3,No,ConsentFlag,1
4,1642616556255,19/01/2022 18:22:36,1642616549033,1,19/01/2022 19:22:29,70408,19,questionnaire-hy6v,,18653268,5eaf0e378f26940719d2b02e,5521593,,complete,,61e855dc1d904d265713b9fb,computer,Desktop or Laptop,Windows 7,Chrome 97.0.4692.71,1920x1080,1903x937,,Consent form,3,No,END QUESTIONNAIRE,18460
1,1642616303168,19/01/2022 18:18:23,1642616302293,1,19/01/2022 19:18:22,70408,19,questionnaire-hy6v,,18653276,6155dbebf281b0d024a1547e,5521596,,complete,,61e855e406e71b4605d888b6,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x937,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616363497,19/01/2022 18:19:23,1642616362650,1,19/01/2022 19:19:22,70408,19,questionnaire-hy6v,,18653276,6155dbebf281b0d024a1547e,5521596,,complete,,61e855e406e71b4605d888b6,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Consent form,3,No,ConsentFlag,1
3,1642616363559,19/01/2022 18:19:23,1642616362651,1,19/01/2022 19:19:22,70408,19,questionnaire-hy6v,,18653276,6155dbebf281b0d024a1547e,5521596,,complete,,61e855e406e71b4605d888b6,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x937,,Consent form,3,No,END QUESTIONNAIRE,60358
1,1642616308457,19/01/2022 18:18:28,1642616308207,-6,19/01/2022 12:18:28,70408,19,questionnaire-hy6v,,18653279,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616314528,19/01/2022 18:18:34,1642616314333,-6,19/01/2022 12:18:34,70408,19,questionnaire-hy6v,,18653279,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Consent form,3,No,ConsentFlag,1
3,1642616314715,19/01/2022 18:18:34,1642616314335,-6,19/01/2022 12:18:34,70408,19,questionnaire-hy6v,,18653279,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Consent form,3,No,END QUESTIONNAIRE,6128
1,1642616308642,19/01/2022 18:18:28,1642616307763,0,19/01/2022 18:18:27,70408,19,questionnaire-hy6v,,18653280,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1366x625,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616317955,19/01/2022 18:18:37,1642616317122,0,19/01/2022 18:18:37,70408,19,questionnaire-hy6v,,18653280,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Consent form,3,No,ConsentFlag,1
3,1642616318048,19/01/2022 18:18:38,1642616317124,0,19/01/2022 18:18:37,70408,19,questionnaire-hy6v,,18653280,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Consent form,3,No,END QUESTIONNAIRE,9361
1,1642616311931,19/01/2022 18:18:31,1642616310630,0,19/01/2022 18:18:30,70408,19,questionnaire-hy6v,,18653283,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1024x657,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616324037,19/01/2022 18:18:44,1642616322745,0,19/01/2022 18:18:42,70408,19,questionnaire-hy6v,,18653283,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Consent form,3,No,ConsentFlag,1
3,1642616324114,19/01/2022 18:18:44,1642616322749,0,19/01/2022 18:18:42,70408,19,questionnaire-hy6v,,18653283,613e0db08ed0a1b88e057a44,5521600,,complete,,61e855e4c3575be228318a5c,computer,Desktop or Laptop,Windows 7,Edge 97.0.1072.62,1024x768,1007x657,,Consent form,3,No,END QUESTIONNAIRE,12119
1,1642616312542,19/01/2022 18:18:32,1642616505739,0,19/01/2022 18:21:45,70408,19,questionnaire-hy6v,,18653287,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1366x625,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616323630,19/01/2022 18:18:43,1642616516846,0,19/01/2022 18:21:56,70408,19,questionnaire-hy6v,,18653287,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Consent form,3,No,ConsentFlag,1
3,1642616323755,19/01/2022 18:18:43,1642616516847,0,19/01/2022 18:21:56,70408,19,questionnaire-hy6v,,18653287,5999ad2a0ed7ae0001991b57,5521601,,complete,,61e855ecf589dedf1f340920,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Consent form,3,No,END QUESTIONNAIRE,11109
1,1642616313563,19/01/2022 18:18:33,1642616314242,0,19/01/2022 18:18:34,70408,19,questionnaire-hy6v,,18653288,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1536x754,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616453018,19/01/2022 18:20:53,1642616453747,0,19/01/2022 18:20:53,70408,19,questionnaire-hy6v,,18653288,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Consent form,3,No,ConsentFlag,1
3,1642616453153,19/01/2022 18:20:53,1642616453748,0,19/01/2022 18:20:53,70408,19,questionnaire-hy6v,,18653288,5fe7b6d7baa7c46725b4e530,5521602,,complete,,61e855f3652090c0bebdbb21,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x754,,Consent form,3,No,END QUESTIONNAIRE,139506
1,1642616314789,19/01/2022 18:18:34,1642616314529,-8,19/01/2022 10:18:34,70408,19,questionnaire-hy6v,,18653289,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616320034,19/01/2022 18:18:40,1642616319830,-8,19/01/2022 10:18:39,70408,19,questionnaire-hy6v,,18653289,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Consent form,3,No,ConsentFlag,1
3,1642616320346,19/01/2022 18:18:40,1642616319835,-8,19/01/2022 10:18:39,70408,19,questionnaire-hy6v,,18653289,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Consent form,3,No,END QUESTIONNAIRE,5306
1,1642616318893,19/01/2022 18:18:38,1642616317200,0,19/01/2022 18:18:37,70408,19,questionnaire-hy6v,,18653292,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x941,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616336458,19/01/2022 18:18:56,1642616334774,0,19/01/2022 18:18:54,70408,19,questionnaire-hy6v,,18653292,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Consent form,3,No,ConsentFlag,1
3,1642616336558,19/01/2022 18:18:56,1642616334776,0,19/01/2022 18:18:54,70408,19,questionnaire-hy6v,,18653292,5e95b5ae0295ea01d7ce532b,5521604,,complete,,61e85575a977e216142c2918,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Consent form,3,No,END QUESTIONNAIRE,17576
1,1642616322645,19/01/2022 18:18:42,1642616320104,1,19/01/2022 19:18:40,70408,19,questionnaire-hy6v,,18653296,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1536x746,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616340695,19/01/2022 18:19:00,1642616338190,1,19/01/2022 19:18:58,70408,19,questionnaire-hy6v,,18653296,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Consent form,3,No,ConsentFlag,1
3,1642616341000,19/01/2022 18:19:01,1642616338192,1,19/01/2022 19:18:58,70408,19,questionnaire-hy6v,,18653296,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Consent form,3,No,END QUESTIONNAIRE,18088
1,1642616324302,19/01/2022 18:18:44,1642616325989,1,19/01/2022 19:18:45,70408,19,questionnaire-hy6v,,18653297,60339afe243dc403d0e2eab1,5521606,,complete,,61e855febfdfed9860cd0380,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1536x718,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616344719,19/01/2022 18:19:04,1642616346434,1,19/01/2022 19:19:06,70408,19,questionnaire-hy6v,,18653297,60339afe243dc403d0e2eab1,5521606,,complete,,61e855febfdfed9860cd0380,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x718,,Consent form,3,No,ConsentFlag,1
3,1642616344849,19/01/2022 18:19:04,1642616346436,1,19/01/2022 19:19:06,70408,19,questionnaire-hy6v,,18653297,60339afe243dc403d0e2eab1,5521606,,complete,,61e855febfdfed9860cd0380,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x718,,Consent form,3,No,END QUESTIONNAIRE,20447
1,1642616326910,19/01/2022 18:18:46,1642616326294,1,19/01/2022 19:18:46,70408,19,questionnaire-hy6v,,18653301,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,mobile,Samsung SM-A320FL,Android 8.0.0,Chrome 96.0.4664.92,360x640,360x560,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616333567,19/01/2022 18:18:53,1642616332979,1,19/01/2022 19:18:52,70408,19,questionnaire-hy6v,,18653301,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,mobile,Samsung SM-A320FL,Android 8.0.0,Chrome 96.0.4664.92,360x640,360x560,,Consent form,3,No,ConsentFlag,1
3,1642616333784,19/01/2022 18:18:53,1642616332986,1,19/01/2022 19:18:52,70408,19,questionnaire-hy6v,,18653301,5f20df2af5d0c24208c88315,5521608,,complete,,61e855f74cf1b5fcaf50aa3d,mobile,Samsung SM-A320FL,Android 8.0.0,Chrome 96.0.4664.92,360x640,360x560,,Consent form,3,No,END QUESTIONNAIRE,6693
1,1642616329871,19/01/2022 18:18:49,1642616329571,-3,19/01/2022 15:18:49,70408,19,questionnaire-hy6v,,18653305,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1366x625,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616511115,19/01/2022 18:21:51,1642616510238,-3,19/01/2022 15:21:50,70408,19,questionnaire-hy6v,,18653305,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Consent form,3,No,ConsentFlag,1
3,1642616511351,19/01/2022 18:21:51,1642616510241,-3,19/01/2022 15:21:50,70408,19,questionnaire-hy6v,,18653305,6106ce151a47f7b687062eea,5521610,,complete,,61e855f4c69d5c65de2436e9,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Consent form,3,No,END QUESTIONNAIRE,180670
1,1642616350462,19/01/2022 18:19:10,1642616350285,-5,19/01/2022 13:19:10,70408,19,questionnaire-hy6v,,18653323,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616367236,19/01/2022 18:19:27,1642616367120,-5,19/01/2022 13:19:27,70408,19,questionnaire-hy6v,,18653323,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Consent form,3,No,ConsentFlag,1
3,1642616367470,19/01/2022 18:19:27,1642616367122,-5,19/01/2022 13:19:27,70408,19,questionnaire-hy6v,,18653323,60fca702ccf4e75d6baf1fc2,5521617,,complete,,61e8560f4f028f74e5d577a8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.55,1440x900,1440x789,,Consent form,3,No,END QUESTIONNAIRE,16837
1,1642616352523,19/01/2022 18:19:12,1642616353299,0,19/01/2022 18:19:13,70408,19,questionnaire-hy6v,,18653324,60e1c5e1e506ceb7e0d46bae,5521618,,complete,,61e856169f0252cd309e1ec8,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1280x720,1280x577,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616357529,19/01/2022 18:19:17,1642616358357,0,19/01/2022 18:19:18,70408,19,questionnaire-hy6v,,18653324,60e1c5e1e506ceb7e0d46bae,5521618,,complete,,61e856169f0252cd309e1ec8,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1280x720,1263x577,,Consent form,3,No,ConsentFlag,1
3,1642616357609,19/01/2022 18:19:17,1642616358359,0,19/01/2022 18:19:18,70408,19,questionnaire-hy6v,,18653324,60e1c5e1e506ceb7e0d46bae,5521618,,complete,,61e856169f0252cd309e1ec8,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1280x720,1263x577,,Consent form,3,No,END QUESTIONNAIRE,5060
1,1642616359016,19/01/2022 18:19:19,1642616358584,-3,19/01/2022 15:19:18,70408,19,questionnaire-hy6v,,18653328,6063211b7de1f848fb436f5c,5521621,,complete,,61e856196cb6b813c74963f4,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1366x768,1366x615,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616406014,19/01/2022 18:20:06,1642616405584,-3,19/01/2022 15:20:05,70408,19,questionnaire-hy6v,,18653328,6063211b7de1f848fb436f5c,5521621,,complete,,61e856196cb6b813c74963f4,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1366x768,1366x615,,Consent form,3,No,BEGIN QUESTIONNAIRE,
3,1642616471279,19/01/2022 18:21:11,1642616470824,-3,19/01/2022 15:21:10,70408,19,questionnaire-hy6v,,18653328,6063211b7de1f848fb436f5c,5521621,,complete,,61e856196cb6b813c74963f4,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1366x768,1349x615,,Consent form,3,No,ConsentFlag,1
4,1642616471545,19/01/2022 18:21:11,1642616470827,-3,19/01/2022 15:21:10,70408,19,questionnaire-hy6v,,18653328,6063211b7de1f848fb436f5c,5521621,,complete,,61e856196cb6b813c74963f4,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1366x768,1349x615,,Consent form,3,No,END QUESTIONNAIRE,65243
1,1642616366044,19/01/2022 18:19:26,1642616367030,0,19/01/2022 18:19:27,70408,19,questionnaire-hy6v,,18653332,6090397fdf27ef27909b759c,5521623,,complete,,61e855eaaeead6805d3d1cdf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1366x625,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616404451,19/01/2022 18:20:04,1642616405224,0,19/01/2022 18:20:05,70408,19,questionnaire-hy6v,,18653332,6090397fdf27ef27909b759c,5521623,,complete,,61e855eaaeead6805d3d1cdf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Consent form,3,No,ConsentFlag,1
3,1642616404582,19/01/2022 18:20:04,1642616405227,0,19/01/2022 18:20:05,70408,19,questionnaire-hy6v,,18653332,6090397fdf27ef27909b759c,5521623,,complete,,61e855eaaeead6805d3d1cdf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Consent form,3,No,END QUESTIONNAIRE,38197
1,1642616369472,19/01/2022 18:19:29,1642616368764,1,19/01/2022 19:19:28,70408,19,questionnaire-hy6v,,18653335,5e5b08677394743009ffcc8b,5521624,,complete,,61e856260605f65bdffeeba4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616390314,19/01/2022 18:19:50,1642616389635,1,19/01/2022 19:19:49,70408,19,questionnaire-hy6v,,18653335,5e5b08677394743009ffcc8b,5521624,,complete,,61e856260605f65bdffeeba4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x969,,Consent form,3,No,ConsentFlag,1
3,1642616390408,19/01/2022 18:19:50,1642616389637,1,19/01/2022 19:19:49,70408,19,questionnaire-hy6v,,18653335,5e5b08677394743009ffcc8b,5521624,,complete,,61e856260605f65bdffeeba4,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x969,,Consent form,3,No,END QUESTIONNAIRE,20873
1,1642616370911,19/01/2022 18:19:30,1642616371867,1,19/01/2022 19:19:31,70408,19,questionnaire-hy6v,,18653337,6106fd38393f15b301d745d2,5521626,,complete,,61e855f4f10164a94b064eb4,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1536x864,1536x722,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616386252,19/01/2022 18:19:46,1642616387252,1,19/01/2022 19:19:47,70408,19,questionnaire-hy6v,,18653337,6106fd38393f15b301d745d2,5521626,,complete,,61e855f4f10164a94b064eb4,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1536x864,1519x722,,Consent form,3,No,ConsentFlag,1
3,1642616386462,19/01/2022 18:19:46,1642616387254,1,19/01/2022 19:19:47,70408,19,questionnaire-hy6v,,18653337,6106fd38393f15b301d745d2,5521626,,complete,,61e855f4f10164a94b064eb4,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1536x864,1519x722,,Consent form,3,No,END QUESTIONNAIRE,15388
1,1642616395406,19/01/2022 18:19:55,1642616395226,0,19/01/2022 18:19:55,70408,19,questionnaire-hy6v,,18653354,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1416x725,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616417928,19/01/2022 18:20:17,1642616417768,0,19/01/2022 18:20:17,70408,19,questionnaire-hy6v,,18653354,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1401x725,,Consent form,3,No,ConsentFlag,1
3,1642616418062,19/01/2022 18:20:18,1642616417770,0,19/01/2022 18:20:17,70408,19,questionnaire-hy6v,,18653354,609d83db80dca3574b10fc71,5521630,,complete,,61e85641a9c6ac7f1f33abe4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.2,1440x900,1401x725,,Consent form,3,No,END QUESTIONNAIRE,22544
1,1642616414069,19/01/2022 18:20:14,1642616415271,2,19/01/2022 20:20:15,70408,19,questionnaire-hy6v,,18653363,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1366x625,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642616437650,19/01/2022 18:20:37,1642616438327,2,19/01/2022 20:20:38,70408,19,questionnaire-hy6v,,18653363,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Consent form,3,No,ConsentFlag,1
3,1642616437877,19/01/2022 18:20:37,1642616438330,2,19/01/2022 20:20:38,70408,19,questionnaire-hy6v,,18653363,611d90d349308db31d30014f,5521635,,complete,,61e855d37728e35658a22d45,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Consent form,3,No,END QUESTIONNAIRE,23059
1,1642617072896,19/01/2022 18:31:12,1642617073649,1,19/01/2022 19:31:13,70408,19,questionnaire-hy6v,,18653758,60399236302d0732bdb88541,5522033,,complete,,61e858bbdb9c1e3dac6fe7a6,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1536x864,1536x711,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642617103810,19/01/2022 18:31:43,1642617104574,1,19/01/2022 19:31:44,70408,19,questionnaire-hy6v,,18653758,60399236302d0732bdb88541,5522033,,complete,,61e858bbdb9c1e3dac6fe7a6,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1536x864,1519x711,,Consent form,3,No,ConsentFlag,1
3,1642617103913,19/01/2022 18:31:43,1642617104576,1,19/01/2022 19:31:44,70408,19,questionnaire-hy6v,,18653758,60399236302d0732bdb88541,5522033,,complete,,61e858bbdb9c1e3dac6fe7a6,computer,Desktop or Laptop,Windows 10,Firefox 96.0,1536x864,1519x711,,Consent form,3,No,END QUESTIONNAIRE,30927
1,1642617078979,19/01/2022 18:31:18,1642617078854,1,19/01/2022 19:31:18,70408,19,questionnaire-hy6v,,18653760,6143273ed573af378dd0a0cb,5522038,,complete,,61e858df851fcb8d4951ece7,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x941,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642617093026,19/01/2022 18:31:33,1642617092914,1,19/01/2022 19:31:32,70408,19,questionnaire-hy6v,,18653760,6143273ed573af378dd0a0cb,5522038,,complete,,61e858df851fcb8d4951ece7,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Consent form,3,No,ConsentFlag,1
3,1642617093103,19/01/2022 18:31:33,1642617092915,1,19/01/2022 19:31:32,70408,19,questionnaire-hy6v,,18653760,6143273ed573af378dd0a0cb,5522038,,complete,,61e858df851fcb8d4951ece7,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x941,,Consent form,3,No,END QUESTIONNAIRE,14061
1,1642617095576,19/01/2022 18:31:35,1642617095972,1,19/01/2022 19:31:35,70408,19,questionnaire-hy6v,,18653772,614d9ea7c87980229c834d21,5522048,,complete,,61e85840223726ba66f86603,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1440x900,1440x767,,Consent form,3,No,BEGIN QUESTIONNAIRE,
2,1642617114585,19/01/2022 18:31:54,1642617115183,1,19/01/2022 19:31:55,70408,19,questionnaire-hy6v,,18653772,614d9ea7c87980229c834d21,5522048,,complete,,61e85840223726ba66f86603,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1440x900,1423x767,,Consent form,3,No,ConsentFlag,1
