part_id,word,jelly_fish,robot,virus,chimpanzee,human,artificial_intelligence,god,rock,autonomous_car,computer
6136187.0,virus,2.0,-1.0,,3.0,3.0,-3.0,-2.0,-2.0,-2.0,-2.0
6136187.0,chimpanzee,-3.0,-3.0,-3.0,,1.0,-3.0,-3.0,-3.0,-3.0,-3.0
6136187.0,human,-3.0,-3.0,-3.0,-1.0,,-3.0,-2.0,-3.0,-3.0,-3.0
6136187.0,artificial_intelligence,2.0,-1.0,3.0,3.0,3.0,,2.0,1.0,-1.0,-1.0
6136187.0,god,3.0,-2.0,2.0,3.0,2.0,-2.0,,1.0,-2.0,-2.0
6136187.0,rock,2.0,1.0,2.0,3.0,3.0,-1.0,-1.0,,-1.0,-1.0
6136187.0,autonomous_car,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,,1.0
6136187.0,computer,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,-1.0,
6136193.0,jelly_fish,,3.0,2.0,-3.0,-3.0,2.0,3.0,2.0,3.0,3.0
6136193.0,robot,-3.0,,-2.0,-3.0,-2.0,2.0,-3.0,2.0,2.0,-2.0
6136193.0,virus,-2.0,2.0,,-2.0,-2.0,-3.0,-3.0,-3.0,-2.0,-2.0
6136193.0,chimpanzee,3.0,3.0,2.0,,-2.0,2.0,-2.0,2.0,2.0,2.0
6136193.0,human,3.0,2.0,2.0,2.0,,1.0,-2.0,2.0,2.0,2.0
6136193.0,artificial_intelligence,-2.0,-2.0,3.0,-2.0,-1.0,,-1.0,-2.0,2.0,-2.0
6136193.0,god,-3.0,3.0,3.0,2.0,2.0,1.0,,-2.0,-2.0,-2.0
6136193.0,rock,-2.0,-2.0,3.0,-2.0,-2.0,2.0,2.0,,-3.0,-3.0
6136193.0,autonomous_car,-3.0,-2.0,2.0,-2.0,-2.0,-2.0,2.0,3.0,,2.0
6136193.0,computer,-3.0,2.0,2.0,-2.0,-2.0,2.0,2.0,3.0,-2.0,
6136186.0,jelly_fish,,-3.0,-3.0,3.0,3.0,-3.0,3.0,-3.0,-3.0,-3.0
6136186.0,robot,3.0,,2.0,3.0,3.0,2.0,3.0,-2.0,-1.0,2.0
6136186.0,virus,3.0,-2.0,,3.0,3.0,-3.0,2.0,-3.0,-3.0,-3.0
6136186.0,chimpanzee,-3.0,-3.0,-3.0,,-1.0,-3.0,2.0,-3.0,-3.0,-3.0
6136186.0,human,-3.0,-3.0,-3.0,1.0,,-3.0,2.0,-3.0,-3.0,-3.0
6136186.0,artificial_intelligence,3.0,-2.0,3.0,3.0,3.0,,2.0,-2.0,-2.0,-2.0
6136186.0,god,-3.0,-3.0,-2.0,-2.0,-2.0,-2.0,,-3.0,-3.0,-3.0
6136186.0,rock,3.0,2.0,3.0,3.0,3.0,2.0,3.0,,2.0,2.0
6136186.0,autonomous_car,3.0,1.0,3.0,3.0,3.0,2.0,3.0,-2.0,,2.0
6136186.0,computer,3.0,-2.0,3.0,3.0,3.0,2.0,3.0,-2.0,-2.0,
6136196.0,jelly_fish,,-2.0,-1.0,2.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0
6136196.0,robot,2.0,,2.0,3.0,2.0,-3.0,2.0,1.0,-3.0,3.0
6136196.0,virus,1.0,-2.0,,2.0,2.0,-3.0,3.0,-3.0,-3.0,-2.0
6136196.0,chimpanzee,-2.0,-3.0,-2.0,,-1.0,-3.0,3.0,-2.0,-3.0,-2.0
6136196.0,human,3.0,-2.0,-2.0,1.0,,-3.0,3.0,3.0,-2.0,-2.0
6136196.0,artificial_intelligence,2.0,3.0,3.0,3.0,3.0,,3.0,-3.0,3.0,3.0
6136196.0,god,3.0,-2.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-2.0,-2.0
6136196.0,rock,3.0,-1.0,3.0,2.0,-3.0,3.0,3.0,,-3.0,1.0
6136196.0,autonomous_car,3.0,3.0,3.0,3.0,2.0,-3.0,2.0,3.0,,2.0
6136196.0,computer,3.0,-3.0,2.0,2.0,2.0,-3.0,2.0,-1.0,-2.0,
6136190.0,jelly_fish,,1.0,-1.0,2.0,3.0,-2.0,1.0,-2.0,-2.0,-2.0
6136190.0,robot,-1.0,,1.0,1.0,3.0,-1.0,1.0,-2.0,1.0,-1.0
6136190.0,virus,1.0,-1.0,,2.0,-1.0,-1.0,1.0,-2.0,-1.0,-1.0
6136190.0,chimpanzee,-2.0,-1.0,-2.0,,2.0,-3.0,2.0,-2.0,-2.0,-2.0
6136190.0,human,-3.0,-3.0,1.0,-2.0,,-2.0,1.0,-3.0,-2.0,-3.0
6136190.0,artificial_intelligence,2.0,1.0,1.0,3.0,2.0,,2.0,-2.0,-2.0,-1.0
6136190.0,god,-1.0,-1.0,-1.0,-2.0,-1.0,-2.0,,-3.0,-2.0,-1.0
6136190.0,rock,2.0,2.0,2.0,2.0,3.0,2.0,3.0,,2.0,1.0
6136190.0,autonomous_car,2.0,-1.0,1.0,2.0,2.0,2.0,2.0,-2.0,,-1.0
6136190.0,computer,2.0,1.0,1.0,2.0,3.0,1.0,1.0,-1.0,1.0,
6136201.0,jelly_fish,,2.0,2.0,2.0,3.0,2.0,3.0,-3.0,-2.0,-1.0
6136201.0,robot,-2.0,,2.0,3.0,3.0,3.0,3.0,-2.0,2.0,3.0
6136201.0,virus,-2.0,-2.0,,2.0,3.0,2.0,3.0,-2.0,-2.0,-2.0
6136201.0,chimpanzee,-2.0,-3.0,-2.0,,3.0,2.0,3.0,-2.0,-1.0,-2.0
6136201.0,human,-3.0,-3.0,-3.0,-3.0,,-2.0,3.0,-3.0,-3.0,-2.0
6136201.0,artificial_intelligence,-2.0,-3.0,-2.0,-2.0,2.0,,3.0,-3.0,-3.0,-3.0
6136201.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-2.0,-3.0,-3.0
6136201.0,rock,3.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,2.0
6136201.0,autonomous_car,2.0,-2.0,2.0,1.0,3.0,3.0,3.0,-2.0,,2.0
6136201.0,computer,1.0,-3.0,2.0,2.0,2.0,3.0,3.0,-2.0,-2.0,
6136195.0,jelly_fish,,-2.0,1.0,1.0,3.0,-1.0,1.0,-3.0,1.0,-3.0
6136195.0,robot,2.0,,2.0,3.0,3.0,2.0,2.0,2.0,2.0,-1.0
6136195.0,virus,-1.0,-2.0,,2.0,3.0,-2.0,1.0,-2.0,-2.0,-2.0
6136195.0,chimpanzee,-1.0,-3.0,-2.0,,3.0,-2.0,-2.0,-2.0,-2.0,-1.0
6136195.0,human,-3.0,-3.0,-3.0,-3.0,,-1.0,-3.0,-3.0,-3.0,-3.0
6136195.0,artificial_intelligence,1.0,-2.0,2.0,2.0,1.0,,2.0,1.0,-2.0,-1.0
6136195.0,god,-1.0,-2.0,-1.0,2.0,3.0,-2.0,,-2.0,1.0,-1.0
6136195.0,rock,3.0,-2.0,2.0,2.0,3.0,-1.0,2.0,,-2.0,-2.0
6136195.0,autonomous_car,-1.0,-2.0,2.0,2.0,3.0,2.0,-1.0,2.0,,2.0
6136195.0,computer,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,-2.0,
6136192.0,jelly_fish,,-1.0,-1.0,3.0,3.0,1.0,3.0,-1.0,-1.0,-3.0
6136192.0,robot,1.0,,1.0,3.0,3.0,3.0,2.0,-2.0,-1.0,-2.0
6136192.0,virus,1.0,-1.0,,3.0,3.0,1.0,3.0,-3.0,-2.0,-3.0
6136192.0,chimpanzee,-3.0,-3.0,-3.0,,3.0,-2.0,3.0,-3.0,-3.0,-3.0
6136192.0,human,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0,-3.0,-3.0
6136192.0,artificial_intelligence,-1.0,-3.0,-1.0,2.0,3.0,,1.0,-2.0,-1.0,-2.0
6136192.0,god,-3.0,-2.0,-3.0,-3.0,3.0,-1.0,,-3.0,-3.0,-2.0
6136192.0,rock,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,2.0,2.0
6136192.0,autonomous_car,1.0,1.0,2.0,3.0,3.0,1.0,3.0,-2.0,,1.0
6136192.0,computer,3.0,2.0,3.0,3.0,3.0,2.0,2.0,-2.0,-1.0,
6136179.0,jelly_fish,,-2.0,-3.0,1.0,3.0,-2.0,3.0,-3.0,-3.0,-2.0
6136179.0,robot,2.0,,1.0,2.0,3.0,2.0,3.0,-1.0,2.0,1.0
6136179.0,virus,3.0,-1.0,,2.0,3.0,2.0,3.0,-1.0,-2.0,1.0
6136179.0,chimpanzee,-1.0,-2.0,-2.0,,3.0,-2.0,3.0,-2.0,-2.0,-2.0
6136179.0,human,-3.0,-3.0,-3.0,-3.0,,-3.0,2.0,-3.0,-3.0,-3.0
6136179.0,artificial_intelligence,2.0,-2.0,-2.0,2.0,3.0,,3.0,-2.0,-1.0,-1.0
6136179.0,god,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,,-3.0,-3.0,-3.0
6136179.0,rock,3.0,1.0,1.0,2.0,3.0,2.0,3.0,,2.0,1.0
6136179.0,autonomous_car,3.0,-2.0,2.0,2.0,3.0,1.0,3.0,-2.0,,1.0
6136179.0,computer,2.0,-1.0,-1.0,2.0,3.0,1.0,3.0,-1.0,-1.0,
6136202.0,jelly_fish,,-2.0,2.0,3.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0
6136202.0,robot,2.0,,3.0,2.0,2.0,1.0,-1.0,-1.0,2.0,2.0
6136202.0,virus,-2.0,-3.0,,2.0,3.0,-1.0,-3.0,-2.0,-2.0,-3.0
6136202.0,chimpanzee,-3.0,-2.0,-2.0,,-2.0,-2.0,-2.0,-3.0,-3.0,-3.0
6136202.0,human,-2.0,-2.0,-3.0,2.0,,-2.0,-3.0,-3.0,-3.0,-2.0
6136202.0,artificial_intelligence,-2.0,-1.0,1.0,2.0,2.0,,-3.0,-2.0,-2.0,-3.0
6136202.0,god,2.0,1.0,3.0,2.0,3.0,3.0,,-1.0,3.0,3.0
6136202.0,rock,2.0,1.0,2.0,3.0,3.0,2.0,1.0,,2.0,2.0
6136202.0,autonomous_car,2.0,-2.0,2.0,3.0,3.0,2.0,-3.0,-2.0,,1.0
6136202.0,computer,2.0,-2.0,3.0,3.0,2.0,3.0,-3.0,-2.0,-1.0,
6136194.0,jelly_fish,,1.0,-3.0,2.0,2.0,1.0,1.0,-3.0,-2.0,-2.0
6136194.0,robot,-1.0,,-2.0,2.0,2.0,2.0,2.0,-2.0,-1.0,-2.0
6136194.0,virus,3.0,2.0,,2.0,3.0,2.0,2.0,-1.0,-1.0,1.0
6136194.0,chimpanzee,-2.0,-2.0,-2.0,,1.0,-1.0,2.0,-3.0,-1.0,-2.0
6136194.0,human,-2.0,-2.0,-3.0,-1.0,,-1.0,1.0,-3.0,-2.0,-2.0
6136194.0,artificial_intelligence,-1.0,-2.0,-2.0,1.0,1.0,,2.0,-3.0,-2.0,-2.0
6136194.0,god,-1.0,-2.0,-2.0,-2.0,-1.0,-2.0,,-3.0,-2.0,-2.0
6136194.0,rock,3.0,2.0,1.0,3.0,3.0,3.0,3.0,,2.0,2.0
6136194.0,autonomous_car,2.0,1.0,1.0,1.0,2.0,2.0,2.0,-2.0,,-1.0
6136194.0,computer,2.0,2.0,-1.0,2.0,2.0,2.0,2.0,-2.0,1.0,
6136208.0,jelly_fish,,-1.0,1.0,2.0,3.0,-2.0,3.0,-3.0,-2.0,-2.0
6136208.0,robot,1.0,,1.0,3.0,3.0,2.0,3.0,-1.0,-1.0,1.0
6136208.0,virus,-1.0,-1.0,,2.0,3.0,1.0,3.0,-3.0,-1.0,-1.0
6136208.0,chimpanzee,-2.0,-3.0,-2.0,,3.0,-2.0,3.0,-2.0,-2.0,-2.0
6136208.0,human,-3.0,-3.0,-3.0,-3.0,,-3.0,3.0,-3.0,-3.0,-3.0
6136208.0,artificial_intelligence,2.0,-2.0,-1.0,2.0,3.0,,3.0,1.0,-2.0,-2.0
6136208.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-2.0
6136208.0,rock,3.0,1.0,3.0,2.0,3.0,-1.0,3.0,,-3.0,2.0
6136208.0,autonomous_car,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,,1.0
6136208.0,computer,2.0,-1.0,1.0,2.0,3.0,2.0,2.0,-2.0,-1.0,
6136169.0,jelly_fish,,-2.0,-1.0,2.0,2.0,-1.0,3.0,-2.0,-1.0,-3.0
6136169.0,robot,2.0,,1.0,2.0,3.0,1.0,3.0,-1.0,1.0,-1.0
6136169.0,virus,1.0,-1.0,,-1.0,3.0,-1.0,3.0,-2.0,-1.0,-2.0
6136169.0,chimpanzee,-2.0,-2.0,1.0,,2.0,-2.0,3.0,-1.0,-1.0,-2.0
6136169.0,human,-2.0,-3.0,-3.0,-2.0,,-3.0,3.0,-2.0,-3.0,-2.0
6136169.0,artificial_intelligence,1.0,-1.0,1.0,2.0,3.0,,3.0,-1.0,-1.0,-1.0
6136169.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-2.0
6136169.0,rock,2.0,1.0,2.0,1.0,2.0,1.0,3.0,,1.0,1.0
6136169.0,autonomous_car,1.0,-1.0,1.0,1.0,3.0,1.0,3.0,-1.0,,1.0
6136169.0,computer,3.0,1.0,2.0,2.0,2.0,1.0,2.0,-1.0,-1.0,
6136174.0,jelly_fish,,2.0,-3.0,-2.0,3.0,2.0,3.0,-2.0,-2.0,2.0
6136174.0,robot,-2.0,,-2.0,-2.0,2.0,-2.0,2.0,2.0,-2.0,-3.0
6136174.0,virus,3.0,2.0,,2.0,3.0,-2.0,3.0,-2.0,-2.0,1.0
6136174.0,chimpanzee,2.0,2.0,-2.0,,2.0,-2.0,3.0,-3.0,-2.0,-2.0
6136174.0,human,-3.0,-2.0,-3.0,-2.0,,-3.0,3.0,-3.0,-3.0,-3.0
6136174.0,artificial_intelligence,-2.0,2.0,2.0,2.0,3.0,,3.0,-3.0,-2.0,2.0
6136174.0,god,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6136174.0,rock,2.0,-2.0,2.0,3.0,3.0,3.0,3.0,,-2.0,-2.0
6136174.0,autonomous_car,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,,-1.0
6136174.0,computer,-2.0,3.0,-1.0,2.0,3.0,-2.0,3.0,2.0,1.0,
6136172.0,jelly_fish,,-1.0,2.0,2.0,3.0,-1.0,3.0,-3.0,-2.0,-2.0
6136172.0,robot,1.0,,1.0,2.0,3.0,3.0,3.0,-3.0,-2.0,2.0
6136172.0,virus,-2.0,-1.0,,2.0,3.0,-2.0,3.0,-3.0,-2.0,-2.0
6136172.0,chimpanzee,-2.0,-2.0,-2.0,,3.0,-2.0,3.0,-3.0,-2.0,-2.0
6136172.0,human,-3.0,-3.0,-3.0,-3.0,,-3.0,3.0,-3.0,-3.0,-3.0
6136172.0,artificial_intelligence,1.0,-3.0,2.0,2.0,3.0,,3.0,-3.0,-2.0,-2.0
6136172.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6136172.0,rock,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0
6136172.0,autonomous_car,2.0,2.0,2.0,2.0,3.0,2.0,3.0,-3.0,,3.0
6136172.0,computer,2.0,-2.0,2.0,2.0,3.0,2.0,3.0,-3.0,-3.0,
6136213.0,jelly_fish,,-3.0,-3.0,3.0,3.0,-3.0,3.0,-3.0,-3.0,-3.0
6136213.0,robot,3.0,,-3.0,2.0,3.0,-2.0,3.0,-3.0,-3.0,-3.0
6136213.0,virus,3.0,3.0,,2.0,3.0,3.0,3.0,-2.0,-3.0,3.0
6136213.0,chimpanzee,-3.0,-2.0,-2.0,,-3.0,-3.0,3.0,-1.0,-3.0,-3.0
6136213.0,human,-3.0,-3.0,-3.0,3.0,,-3.0,3.0,-3.0,-3.0,-3.0
6136213.0,artificial_intelligence,3.0,2.0,-3.0,3.0,3.0,,3.0,-3.0,-3.0,3.0
6136213.0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6136213.0,rock,3.0,3.0,2.0,1.0,3.0,3.0,3.0,,2.0,2.0
6136213.0,autonomous_car,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.0,,3.0
6136213.0,computer,3.0,3.0,-3.0,3.0,3.0,-3.0,3.0,-2.0,-3.0,
6136222.0,jelly_fish,,-1.0,-1.0,3.0,3.0,-1.0,-1.0,-2.0,-2.0,-1.0
6136222.0,robot,1.0,,1.0,3.0,3.0,1.0,-1.0,-2.0,1.0,-1.0
6136222.0,virus,1.0,-1.0,,3.0,3.0,-1.0,-1.0,-1.0,1.0,-2.0
6136222.0,chimpanzee,-3.0,-3.0,-3.0,,1.0,-3.0,-3.0,-3.0,-3.0,-3.0
6136222.0,human,-3.0,-3.0,-3.0,-1.0,,-3.0,-3.0,-3.0,-3.0,-3.0
6136222.0,artificial_intelligence,1.0,-1.0,1.0,3.0,3.0,,-2.0,-2.0,-1.0,-2.0
6136222.0,god,1.0,1.0,1.0,3.0,3.0,2.0,,1.0,1.0,1.0
6136222.0,rock,2.0,2.0,1.0,3.0,3.0,2.0,-1.0,,1.0,1.0
6136222.0,autonomous_car,2.0,-1.0,-1.0,3.0,3.0,1.0,-1.0,-1.0,,-1.0
6136222.0,computer,1.0,1.0,2.0,3.0,3.0,2.0,-1.0,-1.0,1.0,
6136209.0,jelly_fish,,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0
6136209.0,robot,2.0,,2.0,2.0,-2.0,2.0,3.0,1.0,-2.0,-2.0
6136209.0,virus,2.0,-2.0,,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0
6136209.0,chimpanzee,2.0,-2.0,2.0,,-2.0,-2.0,3.0,2.0,2.0,-2.0
6136209.0,human,-2.0,2.0,2.0,2.0,,-3.0,2.0,2.0,-2.0,-2.0
6136209.0,artificial_intelligence,2.0,-2.0,2.0,2.0,3.0,,-2.0,2.0,-2.0,2.0
6136209.0,god,2.0,-3.0,-2.0,-3.0,-2.0,2.0,,2.0,-3.0,2.0
6136209.0,rock,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,,-2.0,-2.0
6136209.0,autonomous_car,2.0,2.0,2.0,-2.0,2.0,2.0,3.0,2.0,,2.0
6136209.0,computer,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,
6136217.0,jelly_fish,,-3.0,1.0,-1.0,1.0,-2.0,3.0,-3.0,-2.0,-3.0
6136217.0,robot,3.0,,2.0,2.0,3.0,1.0,3.0,-2.0,1.0,-1.0
6136217.0,virus,-1.0,-2.0,,-1.0,1.0,-2.0,2.0,-2.0,-2.0,-3.0
6136217.0,chimpanzee,1.0,-2.0,1.0,,1.0,-3.0,3.0,-3.0,-2.0,-3.0
6136217.0,human,-1.0,-3.0,-1.0,-1.0,,-3.0,3.0,-3.0,-2.0,-3.0
6136217.0,artificial_intelligence,2.0,-1.0,2.0,3.0,3.0,,3.0,-2.0,1.0,1.0
6136217.0,god,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0
6136217.0,rock,3.0,2.0,2.0,3.0,3.0,2.0,3.0,,3.0,3.0
6136217.0,autonomous_car,2.0,-1.0,2.0,2.0,2.0,-1.0,3.0,-3.0,,-2.0
6136217.0,computer,3.0,1.0,3.0,3.0,3.0,-1.0,3.0,-3.0,2.0,
6136205.0,jelly_fish,,-3.0,-2.0,1.0,3.0,-2.0,-3.0,-3.0,-3.0,-3.0
6136205.0,robot,3.0,,1.0,3.0,3.0,3.0,-1.0,-2.0,-1.0,-1.0
6136205.0,virus,2.0,-1.0,,3.0,3.0,2.0,-1.0,-2.0,-1.0,-1.0
6136205.0,chimpanzee,-1.0,-3.0,-3.0,,2.0,-2.0,-3.0,-3.0,-3.0,-3.0
6136205.0,human,-3.0,-3.0,-3.0,-2.0,,-3.0,-3.0,-3.0,-3.0,-3.0
6136205.0,artificial_intelligence,2.0,-3.0,-2.0,2.0,3.0,,-2.0,-3.0,-2.0,-3.0
6136205.0,god,3.0,1.0,1.0,3.0,3.0,2.0,,1.0,1.0,1.0
6136205.0,rock,3.0,2.0,2.0,3.0,3.0,3.0,-1.0,,1.0,3.0
6136205.0,autonomous_car,3.0,1.0,1.0,3.0,3.0,2.0,-1.0,-1.0,,1.0
6136205.0,computer,3.0,1.0,1.0,3.0,3.0,3.0,-1.0,-3.0,-1.0,
6136228.0,jelly_fish,,1.0,-2.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
6136228.0,robot,-1.0,,-1.0,3.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0
6136228.0,virus,2.0,1.0,,3.0,3.0,1.0,1.0,-1.0,1.0,1.0
6136228.0,chimpanzee,-3.0,-3.0,-3.0,,2.0,-3.0,-2.0,-3.0,-3.0,-3.0
6136228.0,human,-3.0,-3.0,-3.0,-2.0,,-3.0,-3.0,-3.0,-3.0,-3.0
6136228.0,artificial_intelligence,1.0,-1.0,-1.0,3.0,3.0,,-1.0,-1.0,-1.0,-1.0
6136228.0,god,1.0,1.0,-1.0,2.0,3.0,1.0,,-1.0,-3.0,-1.0
6136228.0,rock,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0
6136228.0,autonomous_car,1.0,1.0,-1.0,3.0,3.0,1.0,3.0,-1.0,,1.0
6136228.0,computer,1.0,1.0,-1.0,3.0,3.0,1.0,1.0,-1.0,-1.0,
6136216.0,jelly_fish,,-3.0,-3.0,2.0,3.0,-2.0,3.0,-3.0,-2.0,-3.0
6136216.0,robot,3.0,,-1.0,3.0,3.0,1.0,3.0,-3.0,1.0,-1.0
6136216.0,virus,3.0,1.0,,3.0,3.0,2.0,3.0,-3.0,1.0,1.0
6136216.0,chimpanzee,-2.0,-3.0,-3.0,,2.0,-3.0,2.0,-3.0,-3.0,-3.0
6136216.0,human,-3.0,-3.0,-3.0,-2.0,,-3.0,-1.0,-3.0,-3.0,-3.0
6136216.0,artificial_intelligence,2.0,-1.0,-2.0,3.0,3.0,,3.0,-3.0,-1.0,-1.0
6136216.0,god,-3.0,-3.0,-3.0,-2.0,1.0,-3.0,,-3.0,-3.0,-3.0
6136216.0,rock,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.0,1.0
6136216.0,autonomous_car,2.0,-1.0,-1.0,3.0,3.0,1.0,3.0,-1.0,,-1.0
6136216.0,computer,3.0,1.0,-1.0,3.0,3.0,1.0,3.0,-1.0,1.0,
6136223.0,jelly_fish,,-1.0,2.0,3.0,3.0,2.0,2.0,-2.0,2.0,2.0
6136223.0,robot,1.0,,2.0,3.0,3.0,2.0,2.0,-2.0,2.0,-1.0
6136223.0,virus,-2.0,-2.0,,2.0,-2.0,-2.0,2.0,-2.0,1.0,-2.0
6136223.0,chimpanzee,-3.0,-3.0,-2.0,,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
6136223.0,human,-3.0,-3.0,2.0,3.0,,-3.0,-3.0,-3.0,-3.0,-3.0
6136223.0,artificial_intelligence,-2.0,-2.0,2.0,3.0,3.0,,2.0,-1.0,2.0,-2.0
6136223.0,god,-2.0,-2.0,-2.0,3.0,3.0,-2.0,,-2.0,-3.0,-2.0
6136223.0,rock,2.0,2.0,2.0,3.0,3.0,1.0,2.0,,3.0,2.0
6136223.0,autonomous_car,-2.0,-2.0,-1.0,3.0,3.0,-2.0,3.0,-3.0,,-1.0
6136223.0,computer,-2.0,1.0,2.0,3.0,3.0,2.0,2.0,-2.0,1.0,
6136221.0,jelly_fish,,-2.0,-2.0,2.0,3.0,-2.0,2.0,-3.0,-1.0,-2.0
6136221.0,robot,2.0,,1.0,3.0,3.0,2.0,3.0,-1.0,2.0,1.0
6136221.0,virus,2.0,-1.0,,3.0,3.0,1.0,3.0,-1.0,-1.0,-1.0
6136221.0,chimpanzee,-2.0,-3.0,-3.0,,3.0,-2.0,3.0,-1.0,-3.0,-3.0
6136221.0,human,-3.0,-3.0,-3.0,-3.0,,-3.0,2.0,-3.0,-3.0,-3.0
6136221.0,artificial_intelligence,2.0,-2.0,-1.0,2.0,3.0,,2.0,-2.0,-1.0,-2.0
6136221.0,god,-2.0,-3.0,-3.0,-3.0,-2.0,-2.0,,-3.0,-3.0,-3.0
6136221.0,rock,3.0,1.0,1.0,1.0,3.0,2.0,3.0,,1.0,1.0
6136221.0,autonomous_car,1.0,-2.0,1.0,3.0,3.0,1.0,3.0,-1.0,,-1.0
6136221.0,computer,2.0,-1.0,1.0,3.0,3.0,2.0,3.0,-1.0,1.0,
6136236.0,jelly_fish,,-2.0,3.0,-2.0,2.0,-1.0,2.0,-3.0,-3.0,-2.0
6136236.0,robot,2.0,,2.0,2.0,3.0,1.0,3.0,-2.0,-2.0,2.0
6136236.0,virus,-3.0,-2.0,,-3.0,-3.0,-3.0,3.0,-3.0,-3.0,-3.0
6136236.0,chimpanzee,2.0,-2.0,3.0,,2.0,-1.0,3.0,-2.0,-1.0,-1.0
6136236.0,human,-2.0,-3.0,3.0,-2.0,,-3.0,3.0,-3.0,-3.0,-3.0
6136236.0,artificial_intelligence,1.0,-1.0,3.0,1.0,3.0,,3.0,-2.0,-2.0,2.0
6136236.0,god,-2.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-2.0,-3.0,-3.0
6136236.0,rock,3.0,2.0,3.0,2.0,3.0,2.0,2.0,,2.0,2.0
6136236.0,autonomous_car,3.0,2.0,3.0,1.0,3.0,2.0,3.0,-2.0,,2.0
6136236.0,computer,2.0,-2.0,3.0,1.0,3.0,-2.0,3.0,-2.0,-2.0,
6136232.0,jelly_fish,,-2.0,-3.0,1.0,2.0,-3.0,-1.0,-3.0,-3.0,-3.0
6136232.0,robot,2.0,,3.0,3.0,3.0,1.0,-1.0,-1.0,-1.0,1.0
6136232.0,virus,3.0,-3.0,,2.0,2.0,-2.0,-2.0,-2.0,-3.0,-3.0
6136232.0,chimpanzee,-1.0,-3.0,-2.0,,1.0,-3.0,-3.0,-3.0,-3.0,-3.0
6136232.0,human,-2.0,-3.0,-2.0,-1.0,,-3.0,-3.0,-3.0,-3.0,-3.0
6136232.0,artificial_intelligence,3.0,-1.0,2.0,3.0,3.0,,-1.0,1.0,-1.0,-1.0
6136232.0,god,1.0,1.0,2.0,3.0,3.0,1.0,,2.0,1.0,1.0
6136232.0,rock,3.0,1.0,2.0,3.0,3.0,-1.0,-2.0,,-1.0,-1.0
6136232.0,autonomous_car,3.0,1.0,3.0,3.0,3.0,1.0,-1.0,1.0,,1.0
6136232.0,computer,3.0,-1.0,3.0,3.0,3.0,1.0,-1.0,1.0,-1.0,
6136235.0,jelly_fish,,-2.0,-1.0,2.0,3.0,-1.0,3.0,-1.0,-1.0,-1.0
6136235.0,robot,2.0,,1.0,2.0,3.0,2.0,3.0,-1.0,1.0,-1.0
6136235.0,virus,1.0,-1.0,,2.0,3.0,1.0,3.0,-2.0,-1.0,-1.0
6136235.0,chimpanzee,-2.0,-2.0,-2.0,,3.0,-1.0,3.0,-3.0,-2.0,-2.0
6136235.0,human,-3.0,-3.0,-3.0,-3.0,,-3.0,-2.0,-3.0,-3.0,-3.0
6136235.0,artificial_intelligence,1.0,-2.0,-1.0,1.0,3.0,,3.0,-2.0,-2.0,-2.0
6136235.0,god,-3.0,-3.0,-3.0,-3.0,2.0,-3.0,,-3.0,-3.0,-3.0
6136235.0,rock,1.0,1.0,2.0,3.0,3.0,2.0,3.0,,3.0,1.0
6136235.0,autonomous_car,1.0,-1.0,1.0,2.0,3.0,2.0,3.0,-3.0,,-1.0
